"module","family","obligations","coqc_status","coqc_ms","coqc_log","relpath","coqchk_status","coqchk_log"
"V66_NAT_REWRITE_MAINTENANCE_015","nat-rewrite-maintenance","2","kernel_success","519.2","logs/V66_NAT_REWRITE_MAINTENANCE_015.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_015.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_016","nat-rewrite-maintenance","2","kernel_success","578","logs/V66_NAT_REWRITE_MAINTENANCE_016.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_016.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_017","nat-rewrite-maintenance","2","kernel_success","577.8","logs/V66_NAT_REWRITE_MAINTENANCE_017.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_017.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_018","nat-rewrite-maintenance","2","kernel_success","584.4","logs/V66_NAT_REWRITE_MAINTENANCE_018.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_018.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_019","nat-rewrite-maintenance","2","kernel_success","665.7","logs/V66_NAT_REWRITE_MAINTENANCE_019.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_019.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_020","nat-rewrite-maintenance","2","kernel_success","653.7","logs/V66_NAT_REWRITE_MAINTENANCE_020.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_020.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_021","nat-rewrite-maintenance","2","kernel_success","678.6","logs/V66_NAT_REWRITE_MAINTENANCE_021.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_021.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_022","nat-rewrite-maintenance","2","kernel_success","687.4","logs/V66_NAT_REWRITE_MAINTENANCE_022.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_022.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_023","nat-rewrite-maintenance","2","kernel_success","600.4","logs/V66_NAT_REWRITE_MAINTENANCE_023.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_023.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_024","nat-rewrite-maintenance","2","kernel_success","594.2","logs/V66_NAT_REWRITE_MAINTENANCE_024.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_024.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_025","nat-rewrite-maintenance","2","kernel_success","579.8","logs/V66_NAT_REWRITE_MAINTENANCE_025.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_025.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_026","nat-rewrite-maintenance","2","kernel_success","475.9","logs/V66_NAT_REWRITE_MAINTENANCE_026.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_026.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_027","nat-rewrite-maintenance","2","kernel_success","534.2","logs/V66_NAT_REWRITE_MAINTENANCE_027.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_027.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_028","nat-rewrite-maintenance","2","kernel_success","590.6","logs/V66_NAT_REWRITE_MAINTENANCE_028.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_028.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_029","nat-rewrite-maintenance","2","kernel_success","614.2","logs/V66_NAT_REWRITE_MAINTENANCE_029.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_029.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_030","nat-rewrite-maintenance","2","kernel_success","712.7","logs/V66_NAT_REWRITE_MAINTENANCE_030.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_030.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_031","nat-rewrite-maintenance","2","kernel_success","724.2","logs/V66_NAT_REWRITE_MAINTENANCE_031.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_031.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_032","nat-rewrite-maintenance","2","kernel_success","572","logs/V66_NAT_REWRITE_MAINTENANCE_032.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_032.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_033","nat-rewrite-maintenance","2","kernel_success","536.7","logs/V66_NAT_REWRITE_MAINTENANCE_033.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_033.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_034","nat-rewrite-maintenance","2","kernel_success","503.5","logs/V66_NAT_REWRITE_MAINTENANCE_034.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_034.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_035","nat-rewrite-maintenance","2","kernel_success","541.5","logs/V66_NAT_REWRITE_MAINTENANCE_035.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_035.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_036","nat-rewrite-maintenance","2","kernel_success","492","logs/V66_NAT_REWRITE_MAINTENANCE_036.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_036.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_037","nat-rewrite-maintenance","2","kernel_success","629.8","logs/V66_NAT_REWRITE_MAINTENANCE_037.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_037.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_038","nat-rewrite-maintenance","2","kernel_success","661.9","logs/V66_NAT_REWRITE_MAINTENANCE_038.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_038.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_039","nat-rewrite-maintenance","2","kernel_success","822.5","logs/V66_NAT_REWRITE_MAINTENANCE_039.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_039.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_040","nat-rewrite-maintenance","2","kernel_success","811.2","logs/V66_NAT_REWRITE_MAINTENANCE_040.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_040.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_041","nat-rewrite-maintenance","2","kernel_success","706.7","logs/V66_NAT_REWRITE_MAINTENANCE_041.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_041.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_042","nat-rewrite-maintenance","2","kernel_success","551","logs/V66_NAT_REWRITE_MAINTENANCE_042.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_042.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_043","nat-rewrite-maintenance","2","kernel_success","508","logs/V66_NAT_REWRITE_MAINTENANCE_043.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_043.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_044","nat-rewrite-maintenance","2","kernel_success","477.6","logs/V66_NAT_REWRITE_MAINTENANCE_044.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_044.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_045","nat-rewrite-maintenance","2","kernel_success","510.4","logs/V66_NAT_REWRITE_MAINTENANCE_045.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_045.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_046","nat-rewrite-maintenance","2","kernel_success","512.7","logs/V66_NAT_REWRITE_MAINTENANCE_046.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_046.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_047","nat-rewrite-maintenance","2","kernel_success","542.8","logs/V66_NAT_REWRITE_MAINTENANCE_047.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_047.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_048","nat-rewrite-maintenance","2","kernel_success","637.9","logs/V66_NAT_REWRITE_MAINTENANCE_048.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_048.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_049","nat-rewrite-maintenance","2","kernel_success","550.5","logs/V66_NAT_REWRITE_MAINTENANCE_049.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_049.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_050","nat-rewrite-maintenance","2","kernel_success","524.2","logs/V66_NAT_REWRITE_MAINTENANCE_050.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_050.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_051","nat-rewrite-maintenance","2","kernel_success","499","logs/V66_NAT_REWRITE_MAINTENANCE_051.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_051.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_052","nat-rewrite-maintenance","2","kernel_success","538.6","logs/V66_NAT_REWRITE_MAINTENANCE_052.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_052.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_053","nat-rewrite-maintenance","2","kernel_success","529.7","logs/V66_NAT_REWRITE_MAINTENANCE_053.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_053.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_054","nat-rewrite-maintenance","2","kernel_success","512.5","logs/V66_NAT_REWRITE_MAINTENANCE_054.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_054.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_055","nat-rewrite-maintenance","2","kernel_success","661.2","logs/V66_NAT_REWRITE_MAINTENANCE_055.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_055.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_056","nat-rewrite-maintenance","2","kernel_success","702.7","logs/V66_NAT_REWRITE_MAINTENANCE_056.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_056.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_057","nat-rewrite-maintenance","2","kernel_success","624.2","logs/V66_NAT_REWRITE_MAINTENANCE_057.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_057.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_058","nat-rewrite-maintenance","2","kernel_success","644.9","logs/V66_NAT_REWRITE_MAINTENANCE_058.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_058.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_059","nat-rewrite-maintenance","2","kernel_success","588.3","logs/V66_NAT_REWRITE_MAINTENANCE_059.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_059.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_NAT_REWRITE_MAINTENANCE_060","nat-rewrite-maintenance","2","kernel_success","464.4","logs/V66_NAT_REWRITE_MAINTENANCE_060.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_NAT_REWRITE_MAINTENANCE_060.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_001","bool-rewrite-maintenance","2","kernel_success","480","logs/V66_BOOL_REWRITE_MAINTENANCE_001.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_001.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_002","bool-rewrite-maintenance","2","kernel_success","491.2","logs/V66_BOOL_REWRITE_MAINTENANCE_002.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_002.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_003","bool-rewrite-maintenance","2","kernel_success","491.2","logs/V66_BOOL_REWRITE_MAINTENANCE_003.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_003.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_004","bool-rewrite-maintenance","2","kernel_success","825.3","logs/V66_BOOL_REWRITE_MAINTENANCE_004.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_004.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_005","bool-rewrite-maintenance","2","kernel_success","726.7","logs/V66_BOOL_REWRITE_MAINTENANCE_005.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_005.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_006","bool-rewrite-maintenance","2","kernel_success","970.6","logs/V66_BOOL_REWRITE_MAINTENANCE_006.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_006.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_007","bool-rewrite-maintenance","2","kernel_success","894.5","logs/V66_BOOL_REWRITE_MAINTENANCE_007.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_007.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_008","bool-rewrite-maintenance","2","kernel_success","853.5","logs/V66_BOOL_REWRITE_MAINTENANCE_008.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_008.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_009","bool-rewrite-maintenance","2","kernel_success","700.8","logs/V66_BOOL_REWRITE_MAINTENANCE_009.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_009.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_010","bool-rewrite-maintenance","2","kernel_success","588.1","logs/V66_BOOL_REWRITE_MAINTENANCE_010.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_010.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_011","bool-rewrite-maintenance","2","kernel_success","802.6","logs/V66_BOOL_REWRITE_MAINTENANCE_011.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_011.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_012","bool-rewrite-maintenance","2","kernel_success","849.9","logs/V66_BOOL_REWRITE_MAINTENANCE_012.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_012.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_013","bool-rewrite-maintenance","2","kernel_success","889.5","logs/V66_BOOL_REWRITE_MAINTENANCE_013.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_013.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_014","bool-rewrite-maintenance","2","kernel_success","629.8","logs/V66_BOOL_REWRITE_MAINTENANCE_014.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_014.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_015","bool-rewrite-maintenance","2","kernel_success","505.3","logs/V66_BOOL_REWRITE_MAINTENANCE_015.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_015.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_016","bool-rewrite-maintenance","2","kernel_success","495.2","logs/V66_BOOL_REWRITE_MAINTENANCE_016.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_016.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_017","bool-rewrite-maintenance","2","kernel_success","568.1","logs/V66_BOOL_REWRITE_MAINTENANCE_017.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_017.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_018","bool-rewrite-maintenance","2","kernel_success","498.5","logs/V66_BOOL_REWRITE_MAINTENANCE_018.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_018.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_019","bool-rewrite-maintenance","2","kernel_success","577.6","logs/V66_BOOL_REWRITE_MAINTENANCE_019.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_019.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_020","bool-rewrite-maintenance","2","kernel_success","590.1","logs/V66_BOOL_REWRITE_MAINTENANCE_020.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_020.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_021","bool-rewrite-maintenance","2","kernel_success","627.7","logs/V66_BOOL_REWRITE_MAINTENANCE_021.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_021.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_022","bool-rewrite-maintenance","2","kernel_success","600.8","logs/V66_BOOL_REWRITE_MAINTENANCE_022.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_022.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_023","bool-rewrite-maintenance","2","kernel_success","522.1","logs/V66_BOOL_REWRITE_MAINTENANCE_023.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_023.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_024","bool-rewrite-maintenance","2","kernel_success","444","logs/V66_BOOL_REWRITE_MAINTENANCE_024.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_024.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_025","bool-rewrite-maintenance","2","kernel_success","440.3","logs/V66_BOOL_REWRITE_MAINTENANCE_025.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_025.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_026","bool-rewrite-maintenance","2","kernel_success","472.2","logs/V66_BOOL_REWRITE_MAINTENANCE_026.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_026.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_027","bool-rewrite-maintenance","2","kernel_success","454.3","logs/V66_BOOL_REWRITE_MAINTENANCE_027.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_027.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_028","bool-rewrite-maintenance","2","kernel_success","554.8","logs/V66_BOOL_REWRITE_MAINTENANCE_028.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_028.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_029","bool-rewrite-maintenance","2","kernel_success","746","logs/V66_BOOL_REWRITE_MAINTENANCE_029.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_029.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_030","bool-rewrite-maintenance","2","kernel_success","844.2","logs/V66_BOOL_REWRITE_MAINTENANCE_030.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_030.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_031","bool-rewrite-maintenance","2","kernel_success","1026.4","logs/V66_BOOL_REWRITE_MAINTENANCE_031.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_031.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_032","bool-rewrite-maintenance","2","kernel_success","621.9","logs/V66_BOOL_REWRITE_MAINTENANCE_032.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_032.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_033","bool-rewrite-maintenance","2","kernel_success","584","logs/V66_BOOL_REWRITE_MAINTENANCE_033.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_033.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_034","bool-rewrite-maintenance","2","kernel_success","500.5","logs/V66_BOOL_REWRITE_MAINTENANCE_034.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_034.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_035","bool-rewrite-maintenance","2","kernel_success","469.2","logs/V66_BOOL_REWRITE_MAINTENANCE_035.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_035.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_036","bool-rewrite-maintenance","2","kernel_success","553.8","logs/V66_BOOL_REWRITE_MAINTENANCE_036.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_036.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_037","bool-rewrite-maintenance","2","kernel_success","673.1","logs/V66_BOOL_REWRITE_MAINTENANCE_037.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_037.v","coqchk_success","logs/V66_BATCH.coqchk.log"
"V66_BOOL_REWRITE_MAINTENANCE_038","bool-rewrite-maintenance","2","kernel_success","720.4","logs/V66_BOOL_REWRITE_MAINTENANCE_038.coqc.log","experiments/kernel_replay_v66_regression_maintenance/coq/V66_BOOL_REWRITE_MAINTENANCE_038.v","coqchk_success","logs/V66_BATCH.coqchk.log"
